75.13980000000001,27.60939
75.13994793421101,27.608992394734035
75.1400994059447,27.608563663354857
75.1403107197332,27.608158800444674
75.14066169364158,27.607841624277537
75.14088518036988,27.607445035053775
75.14112330277383,27.607048489265058
75.14137573809799,27.606659015869354
75.14164026312432,27.60627535718844
75.1419345480858,27.605913244497895
75.14238722104898,27.6057250797003
75.14286436311401,27.605577421203847
75.14333705165151,27.60541431611616
75.1438096087102,27.605250704844746
75.14428536572449,27.605094356646738
75.14475737096637,27.60492931997968
75.14522830685735,27.604761889846085
75.14569624779611,27.60458815191404
75.14616267425934,27.60441143003938
75.14663849535869,27.604255451392397
75.14712604717676,27.604131784364878
75.14761490327905,27.604011274180237
75.14810326119205,27.603889184701988
75.14859970315293,27.60386007421177
75.14909048431358,27.60374593067814
75.14957660825365,27.603617245678603
75.1500596348181,27.603480121727298
75.15053313496516,27.60331874601394
75.1510014666452,27.603320000000004
75.15122532662245,27.602998854287105
75.15149864764766,27.60262135235235
75.15186732885054,27.60231844743298
75.15225357846057,27.602033125917984
75.15263801312291,27.601739928770783
75.15302805710743,27.601452322103697
75.1534372279246,27.601187524641478
75.15387348046961,27.600958453124623
75.15432455067639,27.600752724661806
75.15477873304289,27.600552351320143
75.15523183777341,27.600349967311896
75.15568660231028,27.600150582370723
75.15614578246739,27.59995925730526
75.15660542425897,27.59977
75.15706064649366,27.599584828845938
75.15750303300409,27.599364765812243
75.15793717823414,27.59913202816315
75.15837130064926,27.59889925876978
75.15879807023386,27.598656045995764
75.15922483948347,27.598412833412652
75.15964983410223,27.5981671976219
75.1600735620212,27.597919862787283
75.16049975998959,27.597675944386808
75.1609282746925,27.597435159934705
75.16135954211848,27.59719843157175
75.16178315383266,27.59695120437106
75.16220067621347,27.59669570560072
75.16262934985161,27.596455164083103
75.1630566399903,27.59621273185761
75.16348937899502,27.59597852054818
75.16391767744354,27.595737459760894
75.16434523301078,27.595495349981853
75.16478082635153,27.595264816165457
75.16520576557707,27.595019136746718
75.16562871550389,27.594770770697675
75.16604936914477,27.59451937821094
75.16647564639356,27.594275805686763
75.16690532476913,27.594037337615443
75.16733854231778,27.593804027467737
75.16776368108565,27.59355915166049
75.16817680690967,27.593298298921255
75.16859620866809,27.593045319823226
75.16901313543319,27.592789367777034
75.16941297180445,27.592512557981536
75.16982651614288,27.59225215667346
75.17022176470016,27.591971499054743
75.17063766293408,27.591713960666198
75.1710522945882,27.59145481588239
75.17146810995158,27.591197168393577
75.17188354132601,27.590939036671248
75.17231088629066,27.590697383870825
75.17277393317497,27.590514426730017
75.17324663708918,27.59035160352624
75.17372465919294,27.590200922645703
75.17420226889962,27.590049243700133
75.17467461139167,27.589885428903244
75.17514890955027,27.589726046871466
75.17562739462414,27.58957673807414
75.17610377640445,27.589422074531853
75.17657807963425,27.58926298009144
75.1770526167906,27.589104167384814
75.17752906955961,27.588949651230564
75.17800055411082,27.58878377835568
75.17846860252016,27.588610495879948
75.1789270208994,27.588418816091604
75.17937469014767,27.588211637915943
75.17980157545546,27.587968641663828
75.18022911532567,27.587726554746105
75.18065727983614,27.587485335303597
75.18108971436352,27.58725065301306
75.18149662726104,27.586982409099264
75.18189612870482,27.58670540347139
75.18227913583938,27.58641064812047
75.18266761846925,27.58612144436152
75.18304978613703,27.585825721893418
75.18344749921899,27.585546875585756
75.18387630008074,27.58530831107523
75.18434150197459,27.58512949934181
75.1848167535221,27.584972196889392
75.18529876130526,27.5848319108829
75.1857788658798,27.58468704470673
75.18625602901834,27.584534365931773
75.18673507115717,27.58438660187392
75.18721138780111,27.58423179896464
75.18768943348863,27.584084332654594
75.18816687322627,27.58393327163371
75.1886476328886,27.583789668098213
75.18912647635922,27.58364117454693
75.18960133082173,27.583482889726092
75.19007305143887,27.583317497139156
75.19054393494346,27.583150176365727
75.19101588623218,27.582985241240838
75.19148545403682,27.582815022911653
75.1919538067562,27.58264234279917
75.19242454349421,27.582474683139058
75.1928958707398,27.582308337446324
75.19336570419212,27.582138764743796
75.19383244273065,27.581962547132314
75.19429905718837,27.581786073452054
75.19474247961227,27.581569200209582
